id	name	weight	volume	type
h7N9A	Food	16817	13.4536	Normal
UKhjE	Bottled Beverages	13930	13.9300	Normal
okX3P	Automobile Parts	23837	47.6740	Normal
4Jue0	Electronics	938	0.4690	Normal
eM4IU	Medical Equipment	199	0.3980	Delicate
qT15N	Medical Equipment	304	0.6080	Delicate
UnGcJ	Delicate Machinery	2624	5.2480	Delicate
2evN1	Bottled Beverages	8610	8.6100	Normal
56gFA	Electronics	143	0.0715	Normal
kCGaB	Electronics	906	0.4530	Normal
GxXFn	Machinery	29963	59.9260	Normal
4m61Q	Furniture	5090	5.0900	Normal
fPOBw	Chemicals	431	0.4310	Dangerous
mqAVz	Medical Equipment	1028	2.0560	Delicate
bojtU	Apparel	936	0.1872	Normal
Gf0P9	Electronics	372	0.1860	Normal
rcgMi	Chemicals	338	0.3380	Dangerous
jx4Dl	Arts and Crafts	474	0.4740	Delicate
RqKlk	Automobile Parts	18193	36.3860	Normal
Sa3Je	Apparel	434	0.0868	Normal
Ka0Q5	Chemicals	380	0.3800	Dangerous
zXHDj	Delicate Machinery	38261	76.5220	Delicate
ka2Sv	Home Appliances	33795	33.7950	Normal
csiEK	Arts and Crafts	321	0.3210	Delicate
Llz38	Chemicals	19	0.0190	Dangerous
7qutk	Medical Equipment	543	1.0860	Delicate
vFarA	Furniture	11055	11.0550	Normal
qE7yQ	Chemicals	421	0.4210	Dangerous
KMYBd	Furniture	3397	3.3970	Normal
blht9	Home Appliances	88445	88.4450	Normal
LID8c	Furniture	13355	13.3550	Normal
fZOSt	Arts and Crafts	6	0.0060	Delicate
DvRU4	Bottled Products	1869	1.8690	Normal
0iDqp	Furniture	1948	1.9480	Normal
J53DM	Food	16686	13.3488	Normal
2sFox	Bottled Products	4742	4.7420	Normal
yt0Im	Machinery	2245	4.4900	Normal
uY2kr	Medical Equipment	1225	2.4500	Delicate
BJWZ8	Arts and Crafts	316	0.3160	Delicate
1yKrR	Bottled Products	3941	3.9410	Normal
fEFSP	Furniture	10634	10.6340	Normal
5kbdq	Delicate Machinery	9260	18.5200	Delicate
A3Ez6	Chemicals	14	0.0140	Dangerous
8UlKJ	Electronics	475	0.2375	Normal
loeFM	Chemicals	46	0.0460	Dangerous
qA1Vg	Bottled Beverages	10135	10.1350	Normal
254by	Medical Equipment	210	0.4200	Delicate
aXJjU	Automobile Parts	1537	3.0740	Normal
Iu56C	Machinery	1524	3.0480	Normal
P6dtI	Machinery	36729	73.4580	Normal
o3Zyj	Medical Equipment	1625	3.2500	Delicate
LE4iH	Bottled Products	6729	6.7290	Normal
eLudJ	Furniture	711	0.7110	Normal
aOG7V	Medical Equipment	1057	2.1140	Delicate
YgwAL	Chemicals	343	0.3430	Dangerous
hrOsE	Chemicals	428	0.4280	Dangerous
LHJDz	Furniture	9253	9.2530	Normal
L45oX	Bottled Beverages	14223	14.2230	Normal
a2uqA	Arts and Crafts	346	0.3460	Delicate
jzFrv	Home Appliances	81826	81.8260	Normal
SV5KG	Medical Equipment	1922	3.8440	Delicate
TioB4	Home Appliances	50023	50.0230	Normal
qe9Nd	Bottled Beverages	5290	5.2900	Normal
mzhps	Food	17287	13.8296	Normal
W65Ob	Bottled Products	9259	9.2590	Normal
RLJmr	Bottled Products	6871	6.8710	Normal
xGvOk	Furniture	7096	7.0960	Normal
ZnWeA	Medical Equipment	887	1.7740	Delicate
qmghx	Bottled Beverages	737	0.7370	Normal
Z4yUW	Automobile Parts	3283	6.5660	Normal
aHlPy	Food	6076	4.8608	Normal
MAVp4	Machinery	90770	181.5400	Normal
vpwGs	Apparel	795	0.1590	Normal
PC90i	Arts and Crafts	992	0.9920	Delicate
gv2nu	Medical Equipment	2038	4.0760	Delicate
IVTih	Furniture	7372	7.3720	Normal
mO6fH	Electronics	218	0.1090	Normal
A0UN4	Home Appliances	9264	9.2640	Normal
mpOeX	Medical Equipment	1952	3.9040	Delicate
rugf0	Bottled Beverages	5011	5.0110	Normal
vYyfC	Food	22121	17.6968	Normal
QMXUr	Home Appliances	41632	41.6320	Normal
Tse4N	Machinery	25381	50.7620	Normal
K7JSf	Furniture	9063	9.0630	Normal
eG9TZ	Electronics	294	0.1470	Normal
zlvHI	Electronics	418	0.2090	Normal
NS3if	Delicate Machinery	19618	39.2360	Delicate
YEheD	Machinery	51360	102.7200	Normal
dn3LT	Delicate Machinery	30939	61.8780	Delicate
TBe7m	Delicate Machinery	23761	47.5220	Delicate
crgoj	Machinery	55893	111.7860	Normal
qlh83	Automobile Parts	18913	37.8260	Normal
fvHFx	Electronics	348	0.1740	Normal
72XjD	Furniture	888	0.8880	Normal
Y3DiE	Furniture	13570	13.5700	Normal
Nbs6C	Food	10103	8.0824	Normal
Xs2Jn	Bottled Products	9384	9.3840	Normal
RjEmC	Electronics	812	0.4060	Normal
dIYc1	Furniture	12167	12.1670	Normal
WytUA	Bottled Products	9091	9.0910	Normal
vKX7d	Chemicals	396	0.3960	Dangerous
YzNQV	Automobile Parts	2802	5.6040	Normal
I8UBK	Chemicals	355	0.3550	Dangerous
7yZT5	Delicate Machinery	21444	42.8880	Delicate
65bTq	Food	15055	12.0440	Normal
OumTE	Bottled Products	8448	8.4480	Normal
CR7bi	Electronics	432	0.2160	Normal
7pHPg	Bottled Beverages	3266	3.2660	Normal
QBuqn	Furniture	2166	2.1660	Normal
qY5KR	Electronics	314	0.1570	Normal
Ctm7a	Bottled Products	31	0.0310	Normal
gRLsh	Bottled Beverages	9401	9.4010	Normal
NRbh9	Chemicals	347	0.3470	Dangerous
RPLcY	Home Appliances	42505	42.5050	Normal
4xuvj	Food	1929	1.5432	Normal
DMHgU	Delicate Machinery	20098	40.1960	Delicate
jtL0N	Medical Equipment	1328	2.6560	Delicate
ls5CJ	Medical Equipment	2175	4.3500	Delicate
CXAWF	Automobile Parts	11291	22.5820	Normal
sf5nc	Bottled Products	2518	2.5180	Normal
lXcEn	Medical Equipment	1637	3.2740	Delicate
1bFEB	Furniture	7871	7.8710	Normal
GtXL5	Electronics	159	0.0795	Normal
XUnGh	Chemicals	142	0.1420	Dangerous
J8KZV	Automobile Parts	3857	7.7140	Normal
3kDwz	Bottled Products	8442	8.4420	Normal
BocZe	Bottled Beverages	7966	7.9660	Normal
sMEOC	Electronics	84	0.0420	Normal
qrhn7	Automobile Parts	2518	5.0360	Normal
ZBGu5	Electronics	644	0.3220	Normal
DQJs3	Delicate Machinery	41331	82.6620	Delicate
mOHLR	Bottled Products	7098	7.0980	Normal
WVIp8	Machinery	1522	3.0440	Normal
k8ymO	Arts and Crafts	726	0.7260	Delicate
qBXMo	Automobile Parts	16289	32.5780	Normal
M3C7V	Apparel	361	0.0722	Normal
YhZvK	Bottled Products	3712	3.7120	Normal
BKFqU	Furniture	10597	10.5970	Normal
FVTLk	Automobile Parts	22800	45.6000	Normal
OBobW	Bottled Beverages	6097	6.0970	Normal
nRMhU	Furniture	12926	12.9260	Normal
pb4BK	Automobile Parts	854	1.7080	Normal
fvLoz	Automobile Parts	20359	40.7180	Normal
tWlcA	Apparel	723	0.1446	Normal
iLzvP	Furniture	5734	5.7340	Normal
IrYyb	Home Appliances	8318	8.3180	Normal
H0MBu	Chemicals	378	0.3780	Dangerous
iYNnT	Food	21903	17.5224	Normal
VwgpQ	Machinery	14540	29.0800	Normal
ZVpnm	Arts and Crafts	159	0.1590	Delicate
BLSuX	Medical Equipment	196	0.3920	Delicate
qLwkO	Food	6605	5.2840	Normal
cy1zF	Delicate Machinery	20073	40.1460	Delicate
sVRCW	Medical Equipment	1854	3.7080	Delicate
NMrEn	Automobile Parts	21940	43.8800	Normal
ZAfSP	Arts and Crafts	482	0.4820	Delicate
s1Z5A	Machinery	87397	174.7940	Normal
bL39k	Automobile Parts	220	0.4400	Normal
d1TEg	Medical Equipment	446	0.8920	Delicate
sXZ0e	Furniture	8308	8.3080	Normal
atJux	Arts and Crafts	133	0.1330	Delicate
DvSh3	Machinery	63337	126.6740	Normal
dYCNs	Food	22023	17.6184	Normal
fSBLj	Apparel	760	0.1520	Normal
nmprY	Chemicals	159	0.1590	Dangerous
y1cxP	Chemicals	53	0.0530	Dangerous
Kdavp	Food	6082	4.8656	Normal
RZhAX	Home Appliances	39387	39.3870	Normal
t1frQ	Furniture	1581	1.5810	Normal
jQGV4	Chemicals	418	0.4180	Dangerous
G3RlN	Automobile Parts	6984	13.9680	Normal
YLVSv	Furniture	5076	5.0760	Normal
BKIYJ	Medical Equipment	2052	4.1040	Delicate
FBgqO	Chemicals	251	0.2510	Dangerous
EkO5G	Machinery	25198	50.3960	Normal
tVjeC	Delicate Machinery	10943	21.8860	Delicate
7hrNA	Furniture	2875	2.8750	Normal
q3Uac	Food	12868	10.2944	Normal
0A7fN	Bottled Products	7712	7.7120	Normal
Ag8zy	Bottled Products	2488	2.4880	Normal
VW7Oq	Home Appliances	99986	99.9860	Normal
1J8Iw	Bottled Beverages	10488	10.4880	Normal
zC91F	Furniture	6531	6.5310	Normal
iKuDJ	Machinery	77702	155.4040	Normal
oQUcT	Machinery	64533	129.0660	Normal
bXJnm	Electronics	509	0.2545	Normal
cpEh0	Apparel	266	0.0532	Normal
De5KJ	Home Appliances	50742	50.7420	Normal
rVylR	Bottled Beverages	3834	3.8340	Normal
NV3Jr	Apparel	494	0.0988	Normal
BX1y9	Food	24147	19.3176	Normal
pls4S	Automobile Parts	9248	18.4960	Normal
56BTW	Arts and Crafts	255	0.2550	Delicate
kzwsY	Machinery	85471	170.9420	Normal
Eqyxg	Chemicals	240	0.2400	Dangerous
i6YTA	Apparel	487	0.0974	Normal
oqX02	Chemicals	151	0.1510	Dangerous
42Zob	Electronics	105	0.0525	Normal
typdb	Chemicals	357	0.3570	Dangerous
Jrn52	Electronics	172	0.0860	Normal
zPj7I	Furniture	13838	13.8380	Normal
wL42I	Chemicals	334	0.3340	Dangerous
vbY53	Bottled Products	3022	3.0220	Normal
YP8Zl	Apparel	629	0.1258	Normal
i7nrR	Apparel	579	0.1158	Normal
XYUjK	Electronics	480	0.2400	Normal
QBMK6	Apparel	99	0.0198	Normal
XadTB	Food	19523	15.6184	Normal
AxSh3	Furniture	1821	1.8210	Normal
DLrvX	Arts and Crafts	960	0.9600	Delicate
SV3tF	Furniture	4540	4.5400	Normal
mtG5x	Apparel	931	0.1862	Normal
4paFz	Bottled Beverages	798	0.7980	Normal
Pgtns	Furniture	537	0.5370	Normal
G6dF1	Apparel	357	0.0714	Normal
GNOWI	Apparel	784	0.1568	Normal
PJwyU	Electronics	596	0.2980	Normal
dcLTF	Delicate Machinery	27499	54.9980	Delicate
517rV	Medical Equipment	1667	3.3340	Delicate
sRJkM	Electronics	224	0.1120	Normal
0WUcs	Furniture	893	0.8930	Normal
BOMqr	Automobile Parts	9295	18.5900	Normal
t62h4	Medical Equipment	1858	3.7160	Delicate
4L8bI	Home Appliances	92618	92.6180	Normal
ZA6Ib	Medical Equipment	1653	3.3060	Delicate
PTMmc	Machinery	13791	27.5820	Normal
bLhjc	Bottled Products	1651	1.6510	Normal
4IDPi	Bottled Beverages	5583	5.5830	Normal
l387Q	Automobile Parts	14532	29.0640	Normal
VHdZw	Medical Equipment	1964	3.9280	Delicate
38tAf	Home Appliances	92995	92.9950	Normal
p1BnL	Medical Equipment	1827	3.6540	Delicate
ckDp6	Food	22039	17.6312	Normal
cXtIg	Furniture	9454	9.4540	Normal
MS9gK	Machinery	41041	82.0820	Normal
6eV0t	Machinery	87301	174.6020	Normal
uvlG3	Home Appliances	74420	74.4200	Normal
XThaj	Electronics	745	0.3725	Normal
9vbIe	Chemicals	114	0.1140	Dangerous
okwG0	Bottled Beverages	10656	10.6560	Normal
L6AMO	Bottled Products	383	0.3830	Normal
kj1vo	Machinery	52674	105.3480	Normal
38IBw	Chemicals	119	0.1190	Dangerous
rczAb	Bottled Beverages	13435	13.4350	Normal
gcChn	Arts and Crafts	216	0.2160	Delicate
AbjU5	Apparel	559	0.1118	Normal
0Dqpi	Arts and Crafts	146	0.1460	Delicate
apNkQ	Apparel	254	0.0508	Normal
zlLZF	Home Appliances	45036	45.0360	Normal
CO9ed	Machinery	90427	180.8540	Normal
Z3Gjo	Home Appliances	98891	98.8910	Normal
aGiAS	Food	17904	14.3232	Normal
iKj3q	Apparel	31	0.0062	Normal
AJiDR	Delicate Machinery	49233	98.4660	Delicate
kQ3HR	Machinery	2411	4.8220	Normal
Tgzim	Automobile Parts	13724	27.4480	Normal
GUpJV	Home Appliances	54069	54.0690	Normal
JniHz	Food	10972	8.7776	Normal
PNRse	Delicate Machinery	4333	8.6660	Delicate
zPaw4	Delicate Machinery	25257	50.5140	Delicate
N1eFq	Automobile Parts	8085	16.1700	Normal
12ENz	Medical Equipment	1370	2.7400	Delicate
xLNhe	Arts and Crafts	740	0.7400	Delicate
IMHrB	Chemicals	491	0.4910	Dangerous
b1xem	Delicate Machinery	44380	88.7600	Delicate
H7Ov9	Medical Equipment	1504	3.0080	Delicate
QvOKS	Food	18683	14.9464	Normal
vGA1g	Arts and Crafts	377	0.3770	Delicate
FesR3	Furniture	7776	7.7760	Normal
pQZma	Delicate Machinery	22020	44.0400	Delicate
Lhv2Z	Home Appliances	4169	4.1690	Normal
sMgom	Home Appliances	40079	40.0790	Normal
o5Gv6	Furniture	4704	4.7040	Normal
c53dm	Bottled Products	6181	6.1810	Normal
qt6sl	Home Appliances	63559	63.5590	Normal
BHZxz	Automobile Parts	16914	33.8280	Normal
zw2oS	Bottled Products	9194	9.1940	Normal
wqMOh	Bottled Products	2733	2.7330	Normal
dopkE	Electronics	755	0.3775	Normal
f9mBb	Furniture	1126	1.1260	Normal
zeay8	Chemicals	491	0.4910	Dangerous
cV123	Furniture	5157	5.1570	Normal
3IGlb	Arts and Crafts	290	0.2900	Delicate
iDBjT	Medical Equipment	1381	2.7620	Delicate
SP5Cg	Medical Equipment	1463	2.9260	Delicate
Gdcwx	Arts and Crafts	935	0.9350	Delicate
QETwi	Furniture	13011	13.0110	Normal
mF2Ge	Home Appliances	675	0.6750	Normal
Fyquv	Chemicals	87	0.0870	Dangerous
uElXS	Bottled Beverages	6421	6.4210	Normal
Rgqir	Chemicals	253	0.2530	Dangerous
WcJCp	Arts and Crafts	87	0.0870	Delicate
7XaYl	Bottled Products	8671	8.6710	Normal
HSs2P	Chemicals	450	0.4500	Dangerous
8s4nD	Apparel	36	0.0072	Normal
juwky	Automobile Parts	137	0.2740	Normal
b9HVE	Delicate Machinery	29777	59.5540	Delicate
nfE52	Furniture	11688	11.6880	Normal
Fs6fu	Delicate Machinery	10549	21.0980	Delicate
1GpYA	Bottled Beverages	8938	8.9380	Normal
r1mqT	Furniture	8557	8.5570	Normal
Y01hW	Arts and Crafts	947	0.9470	Delicate
I41HG	Medical Equipment	949	1.8980	Delicate
Bx4KT	Chemicals	435	0.4350	Dangerous
4HpqN	Food	13169	10.5352	Normal
WL60v	Home Appliances	26578	26.5780	Normal
eOz67	Automobile Parts	14956	29.9120	Normal
qVG0i	Electronics	841	0.4205	Normal
ZaWLX	Arts and Crafts	402	0.4020	Delicate
cYtVg	Arts and Crafts	879	0.8790	Delicate
nzuWe	Furniture	10451	10.4510	Normal
JebI5	Chemicals	203	0.2030	Dangerous
G1u5T	Automobile Parts	5210	10.4200	Normal
9vfwA	Automobile Parts	12612	25.2240	Normal
6IaBR	Chemicals	148	0.1480	Dangerous
hYUdA	Bottled Beverages	7422	7.4220	Normal
Zw8Wi	Food	14007	11.2056	Normal
piBAm	Furniture	1622	1.6220	Normal
PRnmH	Home Appliances	95554	95.5540	Normal
5JTkM	Apparel	740	0.1480	Normal
aU9p5	Bottled Beverages	11671	11.6710	Normal
mSYWV	Machinery	41761	83.5220	Normal
bAUQd	Electronics	576	0.2880	Normal
aZnkQ	Electronics	401	0.2005	Normal
HvOYg	Chemicals	208	0.2080	Dangerous
tx6Kw	Arts and Crafts	33	0.0330	Delicate
kaV4E	Delicate Machinery	49882	99.7640	Delicate
kCaIS	Medical Equipment	2398	4.7960	Delicate
HsOfa	Apparel	822	0.1644	Normal
ibs5H	Arts and Crafts	801	0.8010	Delicate
hUvEd	Bottled Products	6285	6.2850	Normal
2DkCE	Home Appliances	57009	57.0090	Normal
69OTb	Delicate Machinery	49553	99.1060	Delicate
GBvYK	Automobile Parts	17807	35.6140	Normal
A1M36	Bottled Beverages	6163	6.1630	Normal
zGf2U	Home Appliances	59398	59.3980	Normal
s7NBF	Bottled Beverages	662	0.6620	Normal
2kEiP	Chemicals	322	0.3220	Dangerous
OTMbR	Home Appliances	8158	8.1580	Normal
P2o7b	Medical Equipment	1852	3.7040	Delicate
sRp0y	Furniture	14968	14.9680	Normal
zdoh3	Electronics	373	0.1865	Normal
yRNmb	Furniture	9479	9.4790	Normal
8cH1X	Chemicals	14	0.0140	Dangerous
K25tG	Machinery	1689	3.3780	Normal
rNTU6	Bottled Products	2645	2.6450	Normal
jkZA4	Delicate Machinery	36318	72.6360	Delicate
szZBj	Medical Equipment	322	0.6440	Delicate
JIEij	Furniture	14416	14.4160	Normal
ZsWf1	Arts and Crafts	665	0.6650	Delicate
P87Hm	Electronics	44	0.0220	Normal
PdSuI	Medical Equipment	2186	4.3720	Delicate
XNHae	Arts and Crafts	264	0.2640	Delicate
wXyfg	Chemicals	227	0.2270	Dangerous
JNKsR	Chemicals	333	0.3330	Dangerous
uTjwo	Home Appliances	37221	37.2210	Normal
HsKar	Automobile Parts	23840	47.6800	Normal
6X8Ly	Bottled Products	3392	3.3920	Normal
J6Prb	Bottled Beverages	10029	10.0290	Normal
yZQIS	Apparel	21	0.0042	Normal
1fuV6	Automobile Parts	9360	18.7200	Normal
xlDbs	Bottled Beverages	761	0.7610	Normal
tFhor	Bottled Products	4519	4.5190	Normal
AbLSH	Food	23128	18.5024	Normal
TODkt	Electronics	574	0.2870	Normal
RyOP9	Medical Equipment	1173	2.3460	Delicate
WG71w	Home Appliances	90989	90.9890	Normal
iPOJ2	Delicate Machinery	40901	81.8020	Delicate
m1IoM	Chemicals	119	0.1190	Dangerous
XgR3o	Furniture	7970	7.9700	Normal
qJcG7	Automobile Parts	18151	36.3020	Normal
YZGkK	Furniture	14517	14.5170	Normal
sTRMg	Food	629	0.5032	Normal
gPMKx	Apparel	983	0.1966	Normal
QRmAc	Medical Equipment	1767	3.5340	Delicate
lpOoU	Automobile Parts	17870	35.7400	Normal
YQEfI	Bottled Products	2086	2.0860	Normal
H5Qc3	Bottled Products	9052	9.0520	Normal
SxmoT	Medical Equipment	864	1.7280	Delicate
eXCgP	Automobile Parts	2372	4.7440	Normal
1HvxB	Home Appliances	74107	74.1070	Normal
2oGbh	Chemicals	88	0.0880	Dangerous
tC7Nq	Furniture	4071	4.0710	Normal
84OsS	Home Appliances	26292	26.2920	Normal
UBmrF	Apparel	143	0.0286	Normal
UAtvx	Chemicals	349	0.3490	Dangerous
zEOQd	Chemicals	197	0.1970	Dangerous
dhDgB	Automobile Parts	10365	20.7300	Normal
Baycz	Arts and Crafts	465	0.4650	Delicate
q8shT	Furniture	2428	2.4280	Normal
peEcX	Electronics	741	0.3705	Normal
jULhr	Delicate Machinery	7029	14.0580	Delicate
VRnNt	Automobile Parts	19523	39.0460	Normal
SomNY	Apparel	477	0.0954	Normal
1eAqT	Machinery	21062	42.1240	Normal
HLFQB	Arts and Crafts	142	0.1420	Delicate
Q5CX0	Machinery	67752	135.5040	Normal
kADeg	Machinery	22757	45.5140	Normal
SBYte	Furniture	4633	4.6330	Normal
xsh87	Home Appliances	79369	79.3690	Normal
xWS4a	Delicate Machinery	10718	21.4360	Delicate
9Pw1q	Automobile Parts	7251	14.5020	Normal
M5pZx	Bottled Products	1661	1.6610	Normal
mWnyM	Medical Equipment	1132	2.2640	Delicate
P7ZsW	Bottled Beverages	10217	10.2170	Normal
1P7Lv	Bottled Beverages	2370	2.3700	Normal
7Gp0U	Delicate Machinery	29911	59.8220	Delicate
wZscE	Machinery	23960	47.9200	Normal
s9zNh	Bottled Products	8894	8.8940	Normal
ON0tu	Bottled Products	6753	6.7530	Normal
P9n2j	Arts and Crafts	472	0.4720	Delicate
Q50ro	Arts and Crafts	700	0.7000	Delicate
bnYlc	Electronics	73	0.0365	Normal
loK2n	Electronics	170	0.0850	Normal
kw5Xt	Apparel	992	0.1984	Normal
RGtWd	Food	19416	15.5328	Normal
9amTv	Furniture	9446	9.4460	Normal
clIat	Apparel	463	0.0926	Normal
KVaBy	Chemicals	387	0.3870	Dangerous
4gam1	Bottled Beverages	9062	9.0620	Normal
c3wt1	Arts and Crafts	349	0.3490	Delicate
oFkOE	Food	5234	4.1872	Normal
CQP5m	Chemicals	32	0.0320	Dangerous
ON2Gt	Food	1768	1.4144	Normal
0BMmX	Medical Equipment	2124	4.2480	Delicate
CZjWV	Furniture	9081	9.0810	Normal
MjdpZ	Bottled Beverages	4164	4.1640	Normal
GPViD	Medical Equipment	571	1.1420	Delicate
Cj7dX	Arts and Crafts	932	0.9320	Delicate
HMikw	Furniture	11092	11.0920	Normal
F5cqN	Automobile Parts	11871	23.7420	Normal
XdRxE	Home Appliances	69432	69.4320	Normal
IJUE6	Bottled Beverages	1351	1.3510	Normal
XnF6A	Bottled Beverages	4856	4.8560	Normal
ALH3w	Arts and Crafts	106	0.1060	Delicate
Wckgb	Automobile Parts	3851	7.7020	Normal
JMfPx	Automobile Parts	22752	45.5040	Normal
MxZ9p	Bottled Beverages	11303	11.3030	Normal
cX3t6	Food	13854	11.0832	Normal
GZX1V	Delicate Machinery	16934	33.8680	Delicate
cdOyq	Arts and Crafts	305	0.3050	Delicate
Hvozm	Medical Equipment	2454	4.9080	Delicate
5Ts8D	Bottled Beverages	3723	3.7230	Normal
vGewj	Electronics	752	0.3760	Normal
yXrLn	Furniture	5438	5.4380	Normal
BwUla	Apparel	385	0.0770	Normal
DeRLf	Medical Equipment	2040	4.0800	Delicate
Lk5nq	Bottled Products	473	0.4730	Normal
3b46W	Food	4584	3.6672	Normal
jPawJ	Delicate Machinery	5374	10.7480	Delicate
jal0y	Automobile Parts	12759	25.5180	Normal
8ls5a	Home Appliances	74102	74.1020	Normal
C3Ukb	Furniture	13233	13.2330	Normal
g78wz	Arts and Crafts	110	0.1100	Delicate
8TVJy	Chemicals	430	0.4300	Dangerous
E82Ru	Medical Equipment	2307	4.6140	Delicate
2VAbB	Home Appliances	61629	61.6290	Normal
2GmuZ	Machinery	11096	22.1920	Normal
9bpBG	Chemicals	405	0.4050	Dangerous
tzCIW	Furniture	9511	9.5110	Normal
dLrqQ	Machinery	87059	174.1180	Normal
UFlbv	Bottled Beverages	4525	4.5250	Normal
sLIya	Apparel	409	0.0818	Normal
o3B8I	Furniture	6480	6.4800	Normal
BigF1	Automobile Parts	16556	33.1120	Normal
vS9kl	Electronics	290	0.1450	Normal
kwbf7	Delicate Machinery	46710	93.4200	Delicate
HFtw3	Bottled Beverages	8842	8.8420	Normal
g2Zet	Chemicals	253	0.2530	Dangerous
2oAvd	Bottled Products	7278	7.2780	Normal
Qp2UE	Home Appliances	61606	61.6060	Normal
L3Ftv	Electronics	129	0.0645	Normal
q6a3U	Delicate Machinery	6079	12.1580	Delicate
kSz0K	Furniture	8597	8.5970	Normal
39rit	Chemicals	435	0.4350	Dangerous
L3Wp1	Furniture	4283	4.2830	Normal
m91i2	Delicate Machinery	29960	59.9200	Delicate
vMwCP	Automobile Parts	24529	49.0580	Normal
1dsWp	Bottled Beverages	10317	10.3170	Normal
j37s2	Home Appliances	39516	39.5160	Normal
V1N0d	Bottled Products	9792	9.7920	Normal
CXgWJ	Arts and Crafts	175	0.1750	Delicate
9N6qA	Medical Equipment	947	1.8940	Delicate
w8xpm	Chemicals	452	0.4520	Dangerous
F8X1i	Apparel	103	0.0206	Normal
bHuvJ	Bottled Beverages	12537	12.5370	Normal
qPJBI	Automobile Parts	23576	47.1520	Normal
PlHGx	Furniture	6873	6.8730	Normal
kHyCZ	Home Appliances	53310	53.3100	Normal
gaAzl	Food	5161	4.1288	Normal
ZL42R	Delicate Machinery	36361	72.7220	Delicate
kBVSD	Chemicals	423	0.4230	Dangerous
nPHr2	Food	2427	1.9416	Normal
oiVx8	Furniture	7750	7.7500	Normal
naX7K	Electronics	231	0.1155	Normal
qyWxn	Arts and Crafts	613	0.6130	Delicate
KGiwp	Food	2763	2.2104	Normal
dcBIS	Bottled Beverages	12136	12.1360	Normal
l5qZ6	Bottled Products	6986	6.9860	Normal
zT9N8	Chemicals	323	0.3230	Dangerous
sMWoR	Automobile Parts	6772	13.5440	Normal
3NQSm	Bottled Products	2622	2.6220	Normal
gRTMs	Apparel	983	0.1966	Normal
1gNcD	Electronics	691	0.3455	Normal
8SMHw	Medical Equipment	2248	4.4960	Delicate
BnqpQ	Home Appliances	1257	1.2570	Normal
mlWhE	Home Appliances	27315	27.3150	Normal
XGmez	Medical Equipment	2436	4.8720	Delicate
3Ct2n	Delicate Machinery	20267	40.5340	Delicate
2zGs9	Food	9452	7.5616	Normal
6IHvW	Machinery	30622	61.2440	Normal
kL7wz	Machinery	54630	109.2600	Normal
0F7av	Medical Equipment	680	1.3600	Delicate
8nL3P	Medical Equipment	378	0.7560	Delicate
5cCSm	Delicate Machinery	25343	50.6860	Delicate
QS0J1	Machinery	94812	189.6240	Normal
ivLPU	Chemicals	429	0.4290	Dangerous
Pi7zf	Machinery	60794	121.5880	Normal
dE7ki	Medical Equipment	873	1.7460	Delicate
olrNu	Medical Equipment	2349	4.6980	Delicate
Z2Y9x	Electronics	963	0.4815	Normal
INATp	Home Appliances	64431	64.4310	Normal
vxtcj	Automobile Parts	3467	6.9340	Normal
ueq0A	Automobile Parts	1579	3.1580	Normal
A6hMk	Apparel	282	0.0564	Normal
C1UVS	Apparel	947	0.1894	Normal
PgpeD	Delicate Machinery	31462	62.9240	Delicate
IzRw0	Arts and Crafts	733	0.7330	Delicate
fxsCq	Bottled Products	4798	4.7980	Normal
j3vN5	Home Appliances	81329	81.3290	Normal
KECrQ	Electronics	72	0.0360	Normal
TCePF	Medical Equipment	1557	3.1140	Delicate
HKlCO	Home Appliances	57684	57.6840	Normal
TuqJB	Chemicals	151	0.1510	Dangerous
EMIwG	Chemicals	279	0.2790	Dangerous
6mDTt	Arts and Crafts	341	0.3410	Delicate
YMvLh	Machinery	90058	180.1160	Normal
5CUlv	Chemicals	216	0.2160	Dangerous
JcjR5	Arts and Crafts	645	0.6450	Delicate
lCsvG	Medical Equipment	806	1.6120	Delicate
rHve9	Furniture	11274	11.2740	Normal
fTjUR	Medical Equipment	1812	3.6240	Delicate
JXfUd	Electronics	419	0.2095	Normal
iwefy	Electronics	962	0.4810	Normal
A1WsI	Machinery	17485	34.9700	Normal
01xUQ	Furniture	9367	9.3670	Normal
jzLD7	Home Appliances	8833	8.8330	Normal
lrsQE	Medical Equipment	1427	2.8540	Delicate
gCl6e	Furniture	10104	10.1040	Normal
MZKLq	Arts and Crafts	319	0.3190	Delicate
vOJfI	Medical Equipment	1940	3.8800	Delicate
7Z95t	Bottled Products	7234	7.2340	Normal
84FTa	Machinery	18809	37.6180	Normal
s65TF	Home Appliances	96881	96.8810	Normal
AsrQO	Food	8093	6.4744	Normal
KgRD3	Electronics	175	0.0875	Normal
7O19B	Arts and Crafts	762	0.7620	Delicate
9aIqx	Machinery	85398	170.7960	Normal
QRb7o	Medical Equipment	1059	2.1180	Delicate
7JtLX	Bottled Beverages	13876	13.8760	Normal
KndmZ	Bottled Products	9544	9.5440	Normal
pEfNL	Arts and Crafts	871	0.8710	Delicate
U8rPv	Bottled Products	5589	5.5890	Normal
1tbXA	Bottled Beverages	12825	12.8250	Normal
Hcljh	Chemicals	369	0.3690	Dangerous
zrwsL	Furniture	14531	14.5310	Normal
7CM3K	Delicate Machinery	6311	12.6220	Delicate
